repo,quarter,author_login,commit_count
airbytehq/airbyte,2024-Q2,jmmizerany,1
airbytehq/airbyte,2024-Q2,uskudnik,1
airbytehq/airbyte,2024-Q2,tybernstein,2
airbytehq/airbyte,2024-Q2,brianjlai,18
airbytehq/airbyte,2024-Q2,dmykhailov,1
airbytehq/airbyte,2024-Q2,yfyf,1
airbytehq/airbyte,2024-Q2,perangel,3
airbytehq/airbyte,2024-Q2,midavadim,3
airbytehq/airbyte,2024-Q2,_name:Tim Roes,2
airbytehq/airbyte,2024-Q2,bgroff,6
airbytehq/airbyte,2024-Q2,wennergr,1
airbytehq/airbyte,2024-Q2,askarpets,6
airbytehq/airbyte,2024-Q2,chandlerprall,1
airbytehq/airbyte,2024-Q2,bleonard,97
airbytehq/airbyte,2024-Q2,subodh1810,1
airbytehq/airbyte,2024-Q2,ambirdsall,1
airbytehq/airbyte,2024-Q2,blarghmatey,2
airbytehq/airbyte,2024-Q2,alex-gron,2
airbytehq/airbyte,2024-Q2,lmossman,1
airbytehq/airbyte,2024-Q2,itaseskii,1
airbytehq/airbyte,2024-Q2,davidmartins3011,1
airbytehq/airbyte,2024-Q2,jbfbell,6
airbytehq/airbyte,2024-Q2,keiththompson,1
airbytehq/airbyte,2024-Q2,tlfbrito,1
airbytehq/airbyte,2024-Q2,benmoriceau,6
airbytehq/airbyte,2024-Q2,ZuluagaSD,1
airbytehq/airbyte,2024-Q2,justinbchau,1
airbytehq/airbyte,2024-Q2,13072020,1
airbytehq/airbyte,2024-Q2,menishak,1
airbytehq/airbyte,2024-Q2,_name:Irving Popovetsky,1
airbytehq/airbyte,2024-Q2,mohamagdy,1
airbytehq/airbyte,2024-Q2,DanyloGL,2
airbytehq/airbyte,2024-Q2,tryangul,1
airbytehq/airbyte,2024-Q2,hrl20,1
airbytehq/airbyte,2024-Q2,kyleesoper,1
airbytehq/airbyte,2024-Q2,jlemmoniw,1
airbytehq/airbyte,2024-Q2,zbrak,1
airbytehq/airbyte,2024-Q2,tautvydas-v,1
airbytehq/airbyte,2024-Q2,henriblancke,1
airbytehq/airbyte,2024-Q2,rwhwebster,1
airbytehq/airbyte,2024-Q2,Abuton,1
airbytehq/airbyte,2024-Q2,Jgerardopine,1
airbytehq/airbyte,2024-Q2,jacobprall,1
airbytehq/airbyte,2024-Q2,pmossman,1
airbytehq/airbyte,2024-Q2,rwask,1
airbytehq/airbyte,2024-Q2,chelmerrox,2
airbytehq/airbyte,2024-Q2,cgardens,1
airbytehq/airbyte,2024-Q3,edgao,34
airbytehq/airbyte,2024-Q3,natikgadzhi,99
airbytehq/airbyte,2024-Q3,johnny-schmidt,31
airbytehq/airbyte,2024-Q3,btkcodedev,56
airbytehq/airbyte,2024-Q3,topefolorunso,17
airbytehq/airbyte,2024-Q3,craigbloodworth,3
airbytehq/airbyte,2024-Q3,assaadhjb,2
airbytehq/airbyte,2024-Q3,szemek,1
airbytehq/airbyte,2024-Q3,clnoll,39
airbytehq/airbyte,2024-Q3,airbyteio,1020
airbytehq/airbyte,2024-Q3,_name:Xiaohan Song,27
airbytehq/airbyte,2024-Q3,maxi297,49
airbytehq/airbyte,2024-Q3,girarda,24
airbytehq/airbyte,2024-Q3,_name:Marius Posta,51
airbytehq/airbyte,2024-Q3,stephane-airbyte,43
airbytehq/airbyte,2024-Q3,bnmry,1
airbytehq/airbyte,2024-Q3,Conall-airbyte,1
airbytehq/airbyte,2024-Q3,FilipeJesus,1
airbytehq/airbyte,2024-Q3,nataliekwong,23
airbytehq/airbyte,2024-Q3,bnchrch,10
airbytehq/airbyte,2024-Q3,darynaishchenko,24
airbytehq/airbyte,2024-Q3,letiescanciano,5
airbytehq/airbyte,2024-Q3,tolik0,17
airbytehq/airbyte,2024-Q3,rodireich,6
airbytehq/airbyte,2024-Q3,artem1205,63
airbytehq/airbyte,2024-Q3,alafanechere,2055
airbytehq/airbyte,2024-Q3,caydenm,1
airbytehq/airbyte,2024-Q3,aaronsteers,3
airbytehq/airbyte,2024-Q3,Hesperide,3
airbytehq/airbyte,2024-Q3,_name:Teal Larson,2
airbytehq/airbyte,2024-Q3,ehearty,1
airbytehq/airbyte,2024-Q3,gisripa,11
airbytehq/airbyte,2024-Q3,aldogonzalez8,28
airbytehq/airbyte,2024-Q3,bgroff,26
airbytehq/airbyte,2024-Q3,akashkulk,19
airbytehq/airbyte,2024-Q3,pnilan,42
airbytehq/airbyte,2024-Q3,lazebnyi,48
airbytehq/airbyte,2024-Q3,strosek,16
airbytehq/airbyte,2024-Q3,jdpgrailsdev,2
airbytehq/airbyte,2024-Q3,theyueli,17
airbytehq/airbyte,2024-Q3,marcosmarxm,4
airbytehq/airbyte,2024-Q3,benmoriceau,5
airbytehq/airbyte,2024-Q3,etiennecallies,1
airbytehq/airbyte,2024-Q3,brianjlai,25
airbytehq/airbyte,2024-Q3,pabloescoder,5
airbytehq/airbyte,2024-Q3,sviande,2
airbytehq/airbyte,2024-Q3,malikdiarra,4
airbytehq/airbyte,2024-Q3,henriblancke,1
airbytehq/airbyte,2024-Q3,cbeauch,1
airbytehq/airbyte,2024-Q3,willdavies0,1
airbytehq/airbyte,2024-Q3,_name:Jove Zhong,1
airbytehq/airbyte,2024-Q3,_name:Charles,7
airbytehq/airbyte,2024-Q3,evantahler,11
airbytehq/airbyte,2024-Q3,ChristoGrab,149
airbytehq/airbyte,2024-Q3,erohmensing,5
airbytehq/airbyte,2024-Q3,pmossman,2
airbytehq/airbyte,2024-Q3,BriungRi,1
airbytehq/airbyte,2024-Q3,johnwasserman,1
airbytehq/airbyte,2024-Q3,lmossman,4
airbytehq/airbyte,2024-Q3,michel-tricot,1
airbytehq/airbyte,2024-Q3,prashant-mittal9,4
airbytehq/airbyte,2024-Q3,davinchia,12
airbytehq/airbyte,2024-Q3,pedroslopez,2
airbytehq/airbyte,2024-Q3,Stockotaco,1
airbytehq/airbyte,2024-Q3,szubster,1
airbytehq/airbyte,2024-Q3,abuchanan-airbyte,1
airbytehq/airbyte,2024-Q3,jtruty,2
airbytehq/airbyte,2024-Q3,sidoh,1
airbytehq/airbyte,2024-Q3,AGPapa,4
airbytehq/airbyte,2024-Q3,techieshark,1
airbytehq/airbyte,2024-Q3,kev-datams,1
airbytehq/airbyte,2024-Q3,dependabot[bot],1
airbytehq/airbyte,2024-Q3,jnr0790,2
airbytehq/airbyte,2024-Q3,_name:Baz,16
airbytehq/airbyte,2024-Q3,bazarnov,3
airbytehq/airbyte,2024-Q3,henrik-brodtkorb,1
airbytehq/airbyte,2024-Q3,LouisAuneau,1
airbytehq/airbyte,2024-Q3,evyros,1
airbytehq/airbyte,2024-Q3,_name:Parker Mossman,1
airbytehq/airbyte,2024-Q3,teallarson,1
airbytehq/airbyte,2024-Q3,colesnodgrass,3
airbytehq/airbyte,2024-Q3,katmarkham,1
airbytehq/airbyte,2024-Q3,gosusnp,1
airbytehq/airbyte,2024-Q3,perangel,1
airbytehq/airbyte,2024-Q3,sajarin,2
airbytehq/airbyte,2024-Q3,maxmckenzie,1
airbytehq/airbyte,2024-Q3,nora-airbyte,1
airbytehq/airbyte,2024-Q3,nipunn1313,1
airbytehq/airbyte,2024-Q3,edimarlnx,1
airbytehq/airbyte,2024-Q3,alex-gron,2
airbytehq/airbyte,2024-Q3,chenriquealvarenga,1
airbytehq/airbyte,2024-Q3,Vee7574,1
airbytehq/airbyte,2024-Q3,laskoviymishka,1
airbytehq/airbyte,2024-Q3,davidmorera-rh,1
airbytehq/airbyte,2024-Q3,mr935h,2
airbytehq/airbyte,2024-Q3,im-voracity,1
airbytehq/airbyte,2024-Q3,Adorism,8
airbytehq/airbyte,2024-Q3,xandercovert,1
airbytehq/airbyte,2024-Q3,_name:Joey Marshment-Howell,2
airbytehq/airbyte,2024-Q3,descampsk,2
airbytehq/airbyte,2024-Q3,KimPlv,1
airbytehq/airbyte,2024-Q3,henriquemeloo,1
airbytehq/airbyte,2024-Q3,_name:Dan Aronson,1
airbytehq/airbyte,2024-Q3,data-wrights,1
airbytehq/airbyte,2024-Q3,AronsonDan,1
airbytehq/airbyte,2024-Q3,zh4ngx,1
airbytehq/airbyte,2024-Q3,marcua,1
airbytehq/airbyte,2024-Q3,whummer,1
airbytehq/airbyte,2024-Q3,Jeroendevr,4
airbytehq/airbyte,2024-Q3,hongbo-miao,2
airbytehq/airbyte,2024-Q3,sjmunoz,1
airbytehq/airbyte,2024-Q3,MsMatias,1
airbytehq/airbyte,2024-Q3,tim-werner,1
airbytehq/airbyte,2024-Q3,askarpets,1
airbytehq/airbyte,2024-Q3,cl-fl,1
airbytehq/airbyte,2024-Q3,aharbunou-branch,1
airbytehq/airbyte,2024-Q3,inossidabile,2
airbytehq/airbyte,2024-Q3,FVidalCarneiro,1
airbytehq/airbyte,2024-Q3,DDynamic,1
airbytehq/airbyte,2024-Q3,cmm-airbyte,4
airbytehq/airbyte,2024-Q4,airbyteio,2590
airbytehq/airbyte,2024-Q4,frifriSF59,3
airbytehq/airbyte,2024-Q4,marcosmarxm,2
airbytehq/airbyte,2024-Q4,johnny-schmidt,86
airbytehq/airbyte,2024-Q4,benmoriceau,8
airbytehq/airbyte,2024-Q4,JohnnyRafael,1
airbytehq/airbyte,2024-Q4,theyueli,7
airbytehq/airbyte,2024-Q4,alafanechere,108
airbytehq/airbyte,2024-Q4,davinchia,4
airbytehq/airbyte,2024-Q4,_name:Xiaohan Song,19
airbytehq/airbyte,2024-Q4,ian-at-airbyte,9
airbytehq/airbyte,2024-Q4,_name:Marius Posta,26
airbytehq/airbyte,2024-Q4,aaronsteers,40
airbytehq/airbyte,2024-Q4,edgao,46
airbytehq/airbyte,2024-Q4,Fabrizib,1
airbytehq/airbyte,2024-Q4,natikgadzhi,18
airbytehq/airbyte,2024-Q4,_name:Jonathan Pearlin,13
airbytehq/airbyte,2024-Q4,rodireich,26
airbytehq/airbyte,2024-Q4,subodh1810,7
airbytehq/airbyte,2024-Q4,github-actions[bot],9
airbytehq/airbyte,2024-Q4,JoeriSmits,1
airbytehq/airbyte,2024-Q4,brian-pinwheel,1
airbytehq/airbyte,2024-Q4,btkcodedev,24
airbytehq/airbyte,2024-Q4,yardencarmeli,3
airbytehq/airbyte,2024-Q4,ChristoGrab,11
airbytehq/airbyte,2024-Q4,darynaishchenko,8
airbytehq/airbyte,2024-Q4,LouisAuneau,1
airbytehq/airbyte,2024-Q4,aldogonzalez8,17
airbytehq/airbyte,2024-Q4,williamkaper,4
airbytehq/airbyte,2024-Q4,tryangul,8
airbytehq/airbyte,2024-Q4,maxi297,28
airbytehq/airbyte,2024-Q4,clnoll,7
airbytehq/airbyte,2024-Q4,_name:Baz,9
airbytehq/airbyte,2024-Q4,topefolorunso,23
airbytehq/airbyte,2024-Q4,pabloescoder,3
airbytehq/airbyte,2024-Q4,tcboles,1
airbytehq/airbyte,2024-Q4,pnilan,21
airbytehq/airbyte,2024-Q4,agarctfi,1
airbytehq/airbyte,2024-Q4,nataliekwong,11
airbytehq/airbyte,2024-Q4,Hesperide,2
airbytehq/airbyte,2024-Q4,_name:Guen Prawiroatmodjo,6
airbytehq/airbyte,2024-Q4,bhushan-barbuddhe,1
airbytehq/airbyte,2024-Q4,KimPlv,3
airbytehq/airbyte,2024-Q4,vpipkt,2
airbytehq/airbyte,2024-Q4,brianjlai,14
airbytehq/airbyte,2024-Q4,abuchanan-airbyte,2
airbytehq/airbyte,2024-Q4,stephane-airbyte,11
airbytehq/airbyte,2024-Q4,matteogp,3
airbytehq/airbyte,2024-Q4,michel-tricot,1
airbytehq/airbyte,2024-Q4,SkinnyPigeon,4
airbytehq/airbyte,2024-Q4,_name:Krapp,1
airbytehq/airbyte,2024-Q4,lazebnyi,15
airbytehq/airbyte,2024-Q4,letiescanciano,8
airbytehq/airbyte,2024-Q4,jamhouston,1
airbytehq/airbyte,2024-Q4,FilahAnas,1
airbytehq/airbyte,2024-Q4,burakku,1
airbytehq/airbyte,2024-Q4,artem1205,25
airbytehq/airbyte,2024-Q4,tbpeders,1
airbytehq/airbyte,2024-Q4,blakeflei,1
airbytehq/airbyte,2024-Q4,tolik0,16
airbytehq/airbyte,2024-Q4,ryanahall,1
airbytehq/airbyte,2024-Q4,jeremy-ingenuity,1
airbytehq/airbyte,2024-Q4,tobiasmcnulty,1
airbytehq/airbyte,2024-Q4,parthiv11,42
airbytehq/airbyte,2024-Q4,bala-ceg,7
airbytehq/airbyte,2024-Q4,bishalbera,28
airbytehq/airbyte,2024-Q4,ombhardwajj,27
airbytehq/airbyte,2024-Q4,aazam-gh,22
airbytehq/airbyte,2024-Q4,faria-karim-porna,1
airbytehq/airbyte,2024-Q4,pedroslopez,2
airbytehq/airbyte,2024-Q4,hantmac,1
airbytehq/airbyte,2024-Q4,shrutimantri,1
airbytehq/airbyte,2024-Q4,itsxdamdam,1
airbytehq/airbyte,2024-Q4,gemsteam,6
airbytehq/airbyte,2024-Q4,zeev-finaloop,1
airbytehq/airbyte,2024-Q4,malikdiarra,1
airbytehq/airbyte,2024-Q4,prashant-mittal9,1
airbytehq/airbyte,2024-Q4,bgroff,2
airbytehq/airbyte,2024-Q4,dainiussa,1
airbytehq/airbyte,2024-Q4,sepsi77,1
airbytehq/airbyte,2024-Q4,szemek,1
airbytehq/airbyte,2024-Q4,lmossman,4
airbytehq/airbyte,2024-Q4,dependabot[bot],7
airbytehq/airbyte,2024-Q4,avirajsingh7,4
airbytehq/airbyte,2024-Q4,Smoothengineer,1
airbytehq/airbyte,2024-Q4,akashkulk,2
airbytehq/airbyte,2024-Q4,girarda,1
airbytehq/airbyte,2024-Q4,rwask,1
airbytehq/airbyte,2024-Q4,_name:Teal Larson,1
airbytehq/airbyte,2024-Q4,amaliaroye,1
airbytehq/airbyte,2024-Q4,drobnikj,1
airbytehq/airbyte,2024-Q4,szubster,1
airbytehq/airbyte,2024-Q4,chandlerprall,1
airbytehq/airbyte,2024-Q4,zckymc,1
airbytehq/airbyte,2024-Q4,dmykhailov,1
airbytehq/airbyte,2024-Q4,williamleiby,1
airbytehq/airbyte,2024-Q4,Reidsy,1
airbytehq/airbyte,2025-Q1,btkcodedev,25
airbytehq/airbyte,2025-Q1,rodireich,11
airbytehq/airbyte,2025-Q1,MrdjanPoletanovic,1
airbytehq/airbyte,2025-Q1,ian-at-airbyte,30
airbytehq/airbyte,2025-Q1,natikgadzhi,33
airbytehq/airbyte,2025-Q1,edgao,56
airbytehq/airbyte,2025-Q1,xhensiladoda,1
airbytehq/airbyte,2025-Q1,airbyteio,4633
airbytehq/airbyte,2025-Q1,johnny-schmidt,56
airbytehq/airbyte,2025-Q1,Conall-airbyte,1
airbytehq/airbyte,2025-Q1,davinchia,9
airbytehq/airbyte,2025-Q1,lideke,2
airbytehq/airbyte,2025-Q1,burakku,8
airbytehq/airbyte,2025-Q1,tybernstein,6
airbytehq/airbyte,2025-Q1,devin-ai-integration[bot],37
airbytehq/airbyte,2025-Q1,darynaishchenko,11
airbytehq/airbyte,2025-Q1,meyerovb,1
airbytehq/airbyte,2025-Q1,CapCaWork,1
airbytehq/airbyte,2025-Q1,matteogp,6
airbytehq/airbyte,2025-Q1,NahidOulmi,1
airbytehq/airbyte,2025-Q1,FelixJetschiny,1
airbytehq/airbyte,2025-Q1,EladLeev,1
airbytehq/airbyte,2025-Q1,y-yoshimura-cipher,1
airbytehq/airbyte,2025-Q1,_name:Baz,7
airbytehq/airbyte,2025-Q1,sc250072,5
airbytehq/airbyte,2025-Q1,maxi297,16
airbytehq/airbyte,2025-Q1,urban-z,1
airbytehq/airbyte,2025-Q1,frifriSF59,17
airbytehq/airbyte,2025-Q1,samieid93,1
airbytehq/airbyte,2025-Q1,Widecode,3
airbytehq/airbyte,2025-Q1,VigneshSankar01,2
airbytehq/airbyte,2025-Q1,cbuckle1,1
airbytehq/airbyte,2025-Q1,apd-bbrewington,1
airbytehq/airbyte,2025-Q1,kyleromines,4
airbytehq/airbyte,2025-Q1,mkrawc,2
airbytehq/airbyte,2025-Q1,karolur,1
airbytehq/airbyte,2025-Q1,Rhiyo,1
airbytehq/airbyte,2025-Q1,hcrosse,1
airbytehq/airbyte,2025-Q1,KimPlv,6
airbytehq/airbyte,2025-Q1,tolik0,14
airbytehq/airbyte,2025-Q1,marcosmarxm,3
airbytehq/airbyte,2025-Q1,agarctfi,14
airbytehq/airbyte,2025-Q1,DanyloGL,3
airbytehq/airbyte,2025-Q1,mwbayley,4
airbytehq/airbyte,2025-Q1,Shuky,1
airbytehq/airbyte,2025-Q1,aldogonzalez8,13
airbytehq/airbyte,2025-Q1,nickcopley-sa,2
airbytehq/airbyte,2025-Q1,OwenPolybox,1
airbytehq/airbyte,2025-Q1,aalkuatova,1
airbytehq/airbyte,2025-Q1,agnieszka-m,1
airbytehq/airbyte,2025-Q1,evantahler,4
airbytehq/airbyte,2025-Q1,dbgold17,1
airbytehq/airbyte,2025-Q1,bnchrch,3
airbytehq/airbyte,2025-Q1,lmossman,1
airbytehq/airbyte,2025-Q1,github-actions[bot],18
airbytehq/airbyte,2025-Q1,oyeliseiev-ua,1
airbytehq/airbyte,2025-Q1,abrahamy,1
airbytehq/airbyte,2025-Q1,brianjlai,6
airbytehq/airbyte,2025-Q1,GamesmenJordan,2
airbytehq/airbyte,2025-Q1,szemek,5
airbytehq/airbyte,2025-Q1,theyueli,5
airbytehq/airbyte,2025-Q1,pnilan,12
airbytehq/airbyte,2025-Q1,sheyd,1
airbytehq/airbyte,2025-Q1,suhl79,1
airbytehq/airbyte,2025-Q1,dependabot[bot],2
airbytehq/airbyte,2025-Q1,topefolorunso,20
airbytehq/airbyte,2025-Q1,_name:Jonathan Pearlin,7
airbytehq/airbyte,2025-Q1,_name:jake horban,1
airbytehq/airbyte,2025-Q1,pabloescoder,10
airbytehq/airbyte,2025-Q1,artem1205,9
airbytehq/airbyte,2025-Q1,aaronsteers,5
airbytehq/airbyte,2025-Q1,tautvydas-v,1
airbytehq/airbyte,2025-Q1,teetangh,2
airbytehq/airbyte,2025-Q1,markcusack,1
airbytehq/airbyte,2025-Q1,Vadym5,1
airbytehq/airbyte,2025-Q1,blakeflei,3
airbytehq/airbyte,2025-Q1,vpipkt,5
airbytehq/airbyte,2025-Q1,mosonyi,1
airbytehq/airbyte,2025-Q1,_name:Teal Larson,1
airbytehq/airbyte,2025-Q1,morgan-dgk,1
airbytehq/airbyte,2025-Q1,yardencarmeli,3
airbytehq/airbyte,2025-Q1,subodh1810,10
airbytehq/airbyte,2025-Q1,SkinnyPigeon,1
airbytehq/airbyte,2025-Q1,gueroverde,1
airbytehq/airbyte,2025-Q1,sheinbergon,3
airbytehq/airbyte,2025-Q1,RobbertDM,1
airbytehq/airbyte,2025-Q1,_name:Charles,1
airbytehq/airbyte,2025-Q1,gosusnp,10
airbytehq/airbyte,2025-Q1,ChristoGrab,4
airbytehq/airbyte,2025-Q1,MoAqsam,1
airbytehq/airbyte,2025-Q1,hchiao1,1
airbytehq/airbyte,2025-Q1,kev-datams,2
airbytehq/airbyte,2025-Q1,keiththompson,1
airbytehq/airbyte,2025-Q1,atritch,1
airbytehq/airbyte,2025-Q1,wmcguinn-octave,1
airbytehq/airbyte,2025-Q1,_name:maxi297,2
airbytehq/airbyte,2025-Q1,zckymc,2
airbytehq/airbyte,2025-Q1,bffrost,1
airbytehq/airbyte,2025-Q1,nkupton,1
airbytehq/airbyte,2025-Q1,mombrea,1
airbytehq/airbyte,2025-Q1,_name:Rémi Lapeyre,2
airbytehq/airbyte,2025-Q1,steven-luabase,2
airbytehq/airbyte,2025-Q1,tgonzalezc5,1
airbytehq/airbyte,2025-Q1,abhisheksingh94,1
airbytehq/airbyte,2025-Q1,assaadhjb,1
airbytehq/airbyte,2025-Q1,parthiv11,1
airbytehq/airbyte,2025-Q1,stephane-airbyte,3
airbytehq/airbyte,2025-Q1,soumilbaldota,1
airbytehq/airbyte,2025-Q1,pmwheatley,1
airbytehq/airbyte,2025-Q1,bhushan-barbuddhe,2
airbytehq/airbyte,2025-Q1,JohnnyRafael,1
airbytehq/airbyte,2025-Q1,lazebnyi,5
airbytehq/airbyte,2025-Q1,engageandy,1
airbytehq/airbyte,2025-Q1,_name:Marius Posta,14
airbytehq/airbyte,2025-Q1,tryangul,10
airbytehq/airbyte,2025-Q1,alafanechere,52
airbytehq/airbyte,2025-Q1,krokrob,2
airbytehq/airbyte,2025-Q1,jnr0790,1
airbytehq/airbyte,2025-Q1,justbeez,1
airbytehq/airbyte,2025-Q1,yohannj,1
airbytehq/airbyte,2025-Q1,abuchanan-airbyte,3
airbytehq/airbyte,2025-Q1,ptiurin,1
airbytehq/airbyte,2025-Q1,absorbb,1
airbytehq/airbyte,2025-Q1,nataliekwong,1
airbytehq/airbyte,2025-Q1,jfpaccini,1
airbytehq/airbyte,2025-Q1,letiescanciano,1
airbytehq/airbyte,2025-Q1,_name:Xiaohan Song,1
airbytehq/airbyte,2025-Q1,benmoriceau,1
airbytehq/airbyte,2025-Q1,h0rban,1
airbytehq/airbyte,2025-Q2,benmoriceau,25
airbytehq/airbyte,2025-Q2,gosusnp,12
airbytehq/airbyte,2025-Q2,maxi297,14
airbytehq/airbyte,2025-Q2,yardencarmeli,10
airbytehq/airbyte,2025-Q2,ian-at-airbyte,46
airbytehq/airbyte,2025-Q2,lazebnyi,15
airbytehq/airbyte,2025-Q2,letiescanciano,7
airbytehq/airbyte,2025-Q2,blakeflei,2
airbytehq/airbyte,2025-Q2,edgao,70
airbytehq/airbyte,2025-Q2,_name:Jonathan Pearlin,11
airbytehq/airbyte,2025-Q2,airbyteio,3880
airbytehq/airbyte,2025-Q2,subodh1810,14
airbytehq/airbyte,2025-Q2,ChristoGrab,15
airbytehq/airbyte,2025-Q2,octavia-bot[bot],8
airbytehq/airbyte,2025-Q2,aaronsteers,96
airbytehq/airbyte,2025-Q2,bmulh,1
airbytehq/airbyte,2025-Q2,alishaz-polymath,1
airbytehq/airbyte,2025-Q2,navneetmaharishi,3
airbytehq/airbyte,2025-Q2,zckymc,2
airbytehq/airbyte,2025-Q2,tolik0,12
airbytehq/airbyte,2025-Q2,aldogonzalez8,17
airbytehq/airbyte,2025-Q2,darynaishchenko,18
airbytehq/airbyte,2025-Q2,brianjlai,22
airbytehq/airbyte,2025-Q2,davinchia,38
airbytehq/airbyte,2025-Q2,frifriSF59,14
airbytehq/airbyte,2025-Q2,sajarin,1
airbytehq/airbyte,2025-Q2,agarctfi,22
airbytehq/airbyte,2025-Q2,tryangul,23
airbytehq/airbyte,2025-Q2,pnilan,17
airbytehq/airbyte,2025-Q2,rodireich,11
airbytehq/airbyte,2025-Q2,mwbayley,7
airbytehq/airbyte,2025-Q2,Magistah,1
airbytehq/airbyte,2025-Q2,shdanielsh-nyk,1
airbytehq/airbyte,2025-Q2,quintonwall,4
airbytehq/airbyte,2025-Q2,arpanetus,1
airbytehq/airbyte,2025-Q2,devin-ai-integration[bot],22
airbytehq/airbyte,2025-Q2,clnoll,2
airbytehq/airbyte,2025-Q2,dbgold17,14
airbytehq/airbyte,2025-Q2,sc250072,1
airbytehq/airbyte,2025-Q2,abuchanan-airbyte,2
airbytehq/airbyte,2025-Q2,johnny-schmidt,33
airbytehq/airbyte,2025-Q2,leonmm2,3
airbytehq/airbyte,2025-Q2,fkkhan2009,1
airbytehq/airbyte,2025-Q2,parthiv11,2
airbytehq/airbyte,2025-Q2,theyueli,5
airbytehq/airbyte,2025-Q2,bgroff,1
airbytehq/airbyte,2025-Q2,github-actions[bot],24
airbytehq/airbyte,2025-Q2,perangel,1
airbytehq/airbyte,2025-Q2,mkrawc,1
airbytehq/airbyte,2025-Q2,t49tran,1
airbytehq/airbyte,2025-Q2,c200bzh,1
airbytehq/airbyte,2025-Q2,adityamohta,2
airbytehq/airbyte,2025-Q2,vpipkt,1
airbytehq/airbyte,2025-Q2,d-miranda,1
airbytehq/airbyte,2025-Q2,smol-bains,6
airbytehq/airbyte,2025-Q2,1cadumagalhaes,1
airbytehq/airbyte,2025-Q2,elefeint,1
airbytehq/airbyte,2025-Q2,_name:Teal Larson,2
airbytehq/airbyte,2025-Q2,tybernstein,2
airbytehq/airbyte,2025-Q2,matteogp,1
airbytehq/airbyte,2025-Q2,joacoc2020,1
airbytehq/airbyte,2025-Q2,bnchrch,6
airbytehq/airbyte,2025-Q2,DanyloGL,1
airbytehq/airbyte,2025-Q2,cjm-s,1
airbytehq/airbyte,2025-Q2,girarda,3
airbytehq/airbyte,2025-Q2,sheinbergon,2
airbytehq/airbyte,2025-Q2,harshit-jain52,1
airbytehq/airbyte,2025-Q2,henriblancke,1
airbytehq/airbyte,2025-Q2,szemek,1
airbytehq/airbyte,2025-Q2,edwandr,1
airbytehq/airbyte,2025-Q2,Hesperide,1
airbytehq/airbyte,2025-Q2,0x000A,1
airbytehq/airbyte,2025-Q2,lmossman,1
airbytehq/airbyte,2025-Q2,aidanlister,1
airbytehq/airbyte,2025-Q2,ryanmcg2203,1
airbytehq/airbyte,2025-Q2,uptownhr,2
airbytehq/airbyte,2025-Q2,lideke,2
airbytehq/airbyte,2025-Q2,cbuckle1,1
airbytehq/airbyte,2025-Q2,zero-stroke,1
airbytehq/airbyte,2025-Q2,_name:maxi297,2
airbytehq/airbyte,2025-Q2,mekedron,1
airbytehq/airbyte,2025-Q2,kev-datams,2
airbytehq/airbyte,2025-Q2,Vadym5,1
airbytehq/airbyte,2025-Q2,justbeez,1
airbytehq/airbyte,2025-Q2,alex-magno,1
airbytehq/airbyte,2025-Q2,SebasZwinkels,1
airbytehq/airbyte,2025-Q2,hai-ld,1
airbytehq/airbyte,2025-Q2,_name:Charles,1
airbytehq/airbyte,2025-Q2,plovegro,1
airbytehq/airbyte,2025-Q2,natikgadzhi,6
airbytehq/airbyte,2025-Q2,johnwasserman,1
airbytehq/airbyte,2025-Q2,btkcodedev,31
airbytehq/airbyte,2025-Q2,rrecin,1
airbytehq/airbyte,2025-Q2,wennergr,1
airbytehq/airbyte,2025-Q2,topefolorunso,1
airbytehq/airbyte,2025-Q2,codykaup,1
airbytehq/airbyte,2025-Q2,meyerovb,1
airbytehq/airbyte,2025-Q3,edgao,56
airbytehq/airbyte,2025-Q3,airbyteio,2637
airbytehq/airbyte,2025-Q3,octavia-bot-hoard[bot],441
airbytehq/airbyte,2025-Q3,maxi297,43
airbytehq/airbyte,2025-Q3,jpefaur,18
airbytehq/airbyte,2025-Q3,tolik0,33
airbytehq/airbyte,2025-Q3,devin-ai-integration[bot],41
airbytehq/airbyte,2025-Q3,subodh1810,20
airbytehq/airbyte,2025-Q3,octavia-bot[bot],52
airbytehq/airbyte,2025-Q3,sophiecuiy,3
airbytehq/airbyte,2025-Q3,ian-at-airbyte,45
airbytehq/airbyte,2025-Q3,frifriSF59,8
airbytehq/airbyte,2025-Q3,vai-airbyte,1
airbytehq/airbyte,2025-Q3,mwbayley,6
airbytehq/airbyte,2025-Q3,pnilan,32
airbytehq/airbyte,2025-Q3,gasci,1
airbytehq/airbyte,2025-Q3,tryangul,39
airbytehq/airbyte,2025-Q3,darynaishchenko,23
airbytehq/airbyte,2025-Q3,aidanlister,2
airbytehq/airbyte,2025-Q3,aaronsteers,21
airbytehq/airbyte,2025-Q3,rodireich,10
airbytehq/airbyte,2025-Q3,justbeez,1
airbytehq/airbyte,2025-Q3,tgonzalezc5,15
airbytehq/airbyte,2025-Q3,yardencarmeli,6
airbytehq/airbyte,2025-Q3,tybernstein,4
airbytehq/airbyte,2025-Q3,brianjlai,16
airbytehq/airbyte,2025-Q3,DanyloGL,3
airbytehq/airbyte,2025-Q3,btkcodedev,2
airbytehq/airbyte,2025-Q3,burakku,7
airbytehq/airbyte,2025-Q3,dbgold17,25
airbytehq/airbyte,2025-Q3,lleadbet,2
